identifier,TopicValue2,Topic,TopicValue,Month,Publisher,Author,Title,description,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
INNZ-33472,6.984267453294,describes_experience_touches_sep_family_work_dunedin,0.984267453294002,2011-03,"Press (Christchurch, N.Z.)","Matthews, Philip","Treasured through the written word","Reflects on the role of writers in capturing memories of parts of the city that have been lost after the 22 Feb 2011 earthquake. Sums up a Kim Hill with the Christchurch-born and -raised author about 'the solace of art and literature', referring to several books about the city and the poems 'Pause' and 'Response' by Mary Ursula Bethell. Describes other books that have their settings in Christchurch after a telephone conversation with the author.",0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.984267453294002,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
INNZ-33481,15.9815455594002,city_people_university_cbd_including_magnitude_effects,0.981545559400231,2011-03,"Press (Christchurch, N.Z.)","Matthews, Philip","Act of God?","Investigates the devastating impact of the 4 Sep 2010 and 22 Feb 2011 earthquakes on churches in the city, and the questions and challenges now faced by clergy and congregations.  Speaks to Anglican Bishop of Christchurch Victoria Matthews, The Rev Lynda Patterson, Catholic Bishop of Christchurch Barry Jones and The Rev Martin Stewart.",0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.981545559400231,0.00115340253748558,0.00115340253748558
INNZ-33484,12.3629782833506,finance_government_billion_economy_bill_english_rate_bank,0.362978283350569,2011-03,"Press (Christchurch, N.Z.)","Van Beynen, Martin","Realism in the wake of the earthquake","Suggests, now that most services are running again in Christchurch, it may be time to focus on  achievements made since the earthquakes. Considers the effects of not holding World Cup rugby games in the city. Notes the differing ways in which community links are severed.",0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.362978283350569,0.0527404343329886,0.00103412616339193,0.207859358841779,0.00103412616339193,0.0527404343329886
INNZ-33494,3.44268077601411,aftershocks_people_house_woman_september_couple_disaster,0.442680776014109,2011-03,"Press (Christchurch, N.Z.)","Laing, Sahera","Tame the internal beast","Offers practical advice to Cantabrians on methods of getting the body back in balance to cope with the stress of the earthquakes and the constant aftershocks. Explains the role of adrenalin, serotonin, dopamine and endophins.",0.0017636684303351,0.0017636684303351,0.442680776014109,0.0017636684303351,0.178130511463845,0.2663139329806,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.08994708994709,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
INNZ-33502,2.65910753474762,city_council_community_reports_chief_executive_government_public,0.659107534747623,2011-03,"Press (Christchurch, N.Z.)","Steeman, Marta","Quake a tale of two cities for business; Message to business; How does the end of the subsidy affect your business?","Reports on the status of businesses in the city as a result of the earthquake, based on a poll quoted this week by business leaders. Signals that the Government payroll and job loss subsidies package would be winding up. Lists key points made by Earthquake Recovery Minister Gerry Brownlee, Acting Minister of Economic Development David Carter, and Canterbury Employers Chamber of Commerce chief executive Peter Townsend. Talks to the owners of Switch Espresso, Pastel Shoe Dyers and Red Furniture about their situation.",0.000731528895391368,0.659107534747623,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.110460863204097,0.000731528895391368,0.220190197512802,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368
INNZ-33526,2.98978940650925,city_council_community_reports_chief_executive_government_public,0.989789406509253,2011-03,"Press (Christchurch, N.Z.)","Harris, Catherine","Skilled in action; Firms look overseas for skills","Looks at the current skills shortage in NZ and what is being done to address it. Talks to the former world champion discus thrower Beatrice Faumuina, now the chief executive of Best Pasifika Leadership Academy, about her own upskilling plan and the focus of the Academy. Seeks comment from others in the building, engineering, hospitality and IT sectors, as well as spokespersons from the recruitment and industry training sectors and ANZ chief economist Cameron Bagrie. Informs that construction and infrastructure firms are likely to form alliances with international companies to provide the skilled labour necessary to rebuild Christchurch.",0.000638162093171666,0.989789406509253,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666
INNZ-34063,1.56554307116105,february_people_cathedral_aftershocks_rubble_buildings_september,0.565543071161049,2011-03,"Press (Christchurch, N.Z.)","Dally, Joelle","Tragic face of quake to be laid to rest; Baker who predicted shake a 'great guy' - colleague","Tragic face of quake to be laid to rest; Baker who predicted shake a 'great guy' - colleague",0.565543071161049,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.378277153558052,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
INNZ-34066,6.60479041916168,describes_experience_touches_sep_family_work_dunedin,0.604790419161677,2011-03,"Press (Christchurch, N.Z.)","Ensor, Blair","Family lays 'face of the quake' to rest","Family lays 'face of the quake' to rest",0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.604790419161677,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.305389221556886,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581
INNZ-34196,15.6340694006309,city_people_university_cbd_including_magnitude_effects,0.634069400630915,2011-04,"New Zealand herald","Hewitson, Michele","Dick Scott","Talks to the historian, former journalist and communist who donated a Don Binney painting ('Kotare over the Ratana Church') to the Christchurch earthquake recovery, and which was subsequently actioned for $270,000, about his generosity and his writing.",0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.634069400630915,0.00315457413249211,0.318611987381703
INNZ-34206,2.32724902216428,city_council_community_reports_chief_executive_government_public,0.327249022164276,2011-04,"New Zealand herald","Bradley, Lisa","Bright lights, uncaring city","Considers whether Auckland has been less supportive than other areas of appeals to assist Christchurch after the latest  earthquake. Talks to John Paul Moss about his failed attempt to organise a charity concert in Auckland. Seeks comment from Christchurch comedian Gary McCormick about his views on assistance given to the city.",0.00130378096479791,0.327249022164276,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.196870925684485,0.00130378096479791,0.262059973924381,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.196870925684485,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
INNZ-34381,2.53227031131359,city_council_community_reports_chief_executive_government_public,0.532270311313591,2011-04,"Press (Christchurch, N.Z.)","Hartevelt, John","Democracy sidelined under Cera","Details the powers that the Cabinet has agreed to invest in the chief executive of Cera (Canterbury Earthquake Recovery Authority). Considers the effect of this relinquishing of control coming on the heels of the Government's sacking of Environment Canterbury in 2010.  Describes the development of an inner city earthquake recovery plan, led by the City Council, to which Christchurch residents will be able to contribute, as well a community forum, noting these fora will act as checks on Cera's power.",0.000759301442672741,0.532270311313591,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.266514806378132,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.190584662110858,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741
INNZ-34494,13.5093733261918,insurance_recent_companies_house_ami_community_company,0.509373326191751,2011-04,"Dominion post (Wellington, N.Z.)","Harris, Catherine","A policy of no tears after calamity; Beware of cheap insurance policies without first checking for 'fishhooks'","Investigates whether people can afford to be without insurance cover after the Christchurch earthquake. Talks to the Wairarapa woman whose rented house was destroyed by fire in 2006. Seeks views of Insurance Council chief executive Chris Ryan, Kapiti financial adviser Liz Koh, business development manager Terri Carrick and Insurance and Savings Ombudsman Karen Stevens. Discusses the relatively common practice among celebrities to insure body parts. Speaks to a specialist broker about the dearth of 'personal accident' insurance in NZ. Estimates 'multi-policy' insurance premiums for a hypothetical family of four living in Johnsonville.",0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.080878414568827,0.348687734333155,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.0540974825923942,0.509373326191751,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656
INNZ-34897,2.51640112464855,city_council_community_reports_chief_executive_government_public,0.516401124648547,2011-03,"MG business","De Lacy, Hugh","Quake rocks retail revival","Assesses the effect on the retail trade of the 22 Feb earthquake in Christchurch. Seeks comment from Retailers Association chief executive John Albertson on his outlook for the retail sector.  Celebrates the rise in prices enjoyed in the dairy, wool and lamb sectors, and anticipates benefits for retail and hospitality sectors associated with the Football World Cup starting on 9 Sept.",0.000937207122774133,0.516401124648547,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.141518275538894,0.000937207122774133,0.0477975632614808,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.141518275538894,0.000937207122774133,0.000937207122774133
