identifier,text
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:5.15.2,negotiations had been begun directly after their capture but the athenians in their hour of triumph would not consent to any reasonable terms though after their defeat at delium lacedaemon knowing that they would be now more inclined to listen at once concluded the armistice for a year during which they were to confer together and see if a longer period could not be agreed upon
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:5.16.1,now however after the athenian defeat at amphipolis and the death of cleon and brasidas who had been the two principal opponents of peace on either side the latter from the success and honor which war gave him the former because he thought that if tranquillity were restored his crimes would be more open to detection and his slanders less credited the foremost candidates for power in either city pleistoanax son of pausanias king of lacedaemon and nicias son of niceratus the most fortunate general of his time each desired peace more ardently than ever nicias while still happy and honored wished to secure his good fortune to obtain a present release from trouble for himself and his countrymen and hand down to posterity a name as an eversuccessful statesman and thought the way to do this was to keep out of danger and commit himself as little as possible to fortune and that peace alone made this keeping out of danger possible pleistoanax again was assailed by his enemies for his restoration and regularly held up by them to the prejudice of his countrymen upon every reverse that befell them as though his unjust restoration were the cause
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:5.16.2,the accusation being that he and his brother aristocles had bribed the prophetess of delphi to tell the lacedaemonian deputations which successively arrived at the temple to bring home the seed of the demigod son of zeus from abroad else they would have to plough with a silver share
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:5.16.3,in this way it was insisted in time he had induced the lacedaemonians in the nineteenth year of his exile to lycaeum whither he had gone when banished on suspicion of having been bribed to retreat from attica and had built half his house within the consecrated precinct of zeus for fear of the lacedaemonians to restore him with the same dances and sacrifices with which they had instituted their kings upon the first settlement of lacedaemon
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:5.17.1,the smart of this accusation and the reflection that in peace no disaster could occur and that when lacedaemon had recovered her men there would be nothing for his enemies to take hold of whereas while war lasted the highest station must always bear the scandal of everything that went wrong made him ardently desire a settlement
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:5.17.2,accordingly this winter was employed in conferences and as spring rapidly approached the lacedaemonians sent round orders to the cities to prepare for a fortified occupation of attica and held this as a sword over the heads of the athenians to induce them to listen to their overtures and at last after many claims had been urged on either side at the conferences a peace was agreed on upon the following basis each party was to restore its conquests but athens was to keep nisaea her demand for plataea being met by the thebans asserting that they had acquired the place not by force or treachery but by the voluntary adhesion upon agreement of its citizens and the same according to the athenian account being the history of her acquisition of nisaea this arranged the lacedaemonians summoned their allies and all voting for peace except the boeotians corinthians eleans and megarians who did not approve of these proceedings they concluded the treaty and made peace each of the contracting parties swearing to the following articles
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:5.18.1,the athenians and lacedaemonians and their allies made a treaty and swear to it city by city as follows
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:5.18.2,touching the national temples there shall be a free passage by land and by sea to all who wish it to sacrifice travel consult and attend the oracle or games according to the customs of their countries the temple and shrine of apollo at delphi and the delphians shall be governed by their own laws taxed by their own state and judged by their own judges the land and the people according to the custom of their country
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:5.18.3,the treaty shall be binding for fifty years upon the athenians and the allies of the athenians and upon the lacedaemonians and the allies of the lacedaemonians without fraud or hurt by land or by sea
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:5.18.4,it shall not be lawful to take up arms with intent to do hurt either for the lacedaemonians and their allies against the athenians and their allies or for the athenians and their allies against the lacedaemonians and their allies in any way or means whatsoever but should any difference arise between them they are to have recourse to law and oaths according as may be agreed between the parties
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:5.18.5,the lacedaemonians and their allies shall give back amphipolis to the athenians nevertheless in the case of cities given up by the lacedaemonians to the athenians the inhabitants shall be allowed to go where they please and to take their property with them and the cities shall be independent paying only the tribute of aristides and it shall not be lawful for the athenians or their allies to carry on war against them after the treaty has been concluded so long as the tribute is paid the cities referred to are argilus stagirus acanthus scolus olynthus and spartolus these cities shall be neutral allies neither of the lacedaemonians nor of the athenians but if the cities consent it shall be lawful for the athenians to make them their allies provided always that the cities wish it
