identifier,TopicValue2,Topic,TopicValue,Record.Index,origin_url,title,Date,Month,Cartoonists,Publisher,Republished,Page.no,description,Authorities,SubjectAuthorities,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,BuildingsEarthquakeEffect,Aftershocks,BuildingsRepairReconstruction,CityPlanning,Disasters_PsychologicalAspects,Sewerage,InfrastructureEconomics,Courage,World.Cup,EconomicCondition,people_business_cbd_large_red_zone_owners_house,rubble_time_title_pm_plan_people_toilet,red_city_areas_red_zone_liquefaction_black_wearing,people_rescue_arm_surrounded_weeks_rubble_hand,finance_bill_english_holds_economy_large_represents_chch,portaloo_damage_house_toilet_portaloos_problems_back,buildings_march_huge_caused_kiwi_city_japan,aftershocks_word_liquefaction_aftershock_humour_version_great,buildings_people_heading_building_rebuild_refugees_city,move_zone_homes_orange_people_june_made,rugby_government_damage_cost_billion_auckland_prime,south_island_finance_reading_represents_damage_hit,bob_parker_mayor_elections_anderton_local_body_october,people_moon_asks_ken_ring_day_replies_predictions,cera_recovery_eqc_house_prime_work_shipping,council_city_government_tony_marryatt_pay_rise_comments_public,insurance_ami_companies_home_damage_version_company
DCDL-0018142,10.658175842235,move_zone_homes_orange_people_june_made,0.658175842235004,75,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1456786,"Nisbet, Alistair, 1958- :Some Christchurch suburbs to move?... 21 June 2011",21/06/2011,2011-06,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),0,"P A10","Text at top reads Some Christchurch suburbs to move The cartoon shows three complete suburbs that have been dug up and are now being flown by helicopters attached to tall towers to their new spots on the Australian Gold Coast Someone in one of the houses on the move yells Woohoo Yeehaa Well As NZ and Ozzie are such great mates Gold Coast here we come Context In some cases where whole communities have to move because the earthquakes have made it impossible for them to remain in their present locations many in the community have elected to try to move and relocate together in order to retain their old neighbours and community spirit","City planning (subject_authority)","City planning (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.32949876746097,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.658175842235004,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086
DCDL-0018145,10.2959685349066,move_zone_homes_orange_people_june_made,0.295968534906588,248,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1456795,"Walker, Malcolm, 1950- :"The following suburbs and my hopes of a reputation as an effective minister are now officially listed as munted..." 22-23 June 2011",24/06/2011,2011-06,"Walker, Malcolm",Dominion post (Newspaper),0,"DP B4","The cartoon shows the Minister for Earthquake Recovery Gerry Brownlee who wears a jacket with CERA printed on it reading from the Doomsday Book He reads The following suburbs and my hopes of a reputation as an effective minister are now officially listed as munted Context On 23rd June Prime Minister John Key officially announced which streets and suburbs in earthquake ravaged Christchurch would be abandoned For many residents there has been too much delay and too little information regarding which land can or cannot be used for rebuilding for Gerry Brownlee s reputation to remain unsullied","City planning - New Zealand - Canterbury Region (subject_authority) # Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Buildings - Earthquake effects (subject_authority) # Canterbury Earthquake Recovery Authority (name_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","City planning - New Zealand - Canterbury Region (subject_authority) # Buildings - Earthquake effects (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Canterbury Earthquake Recovery Authority (name_authority)",0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.246804326450344,0.0993117010816126,0.0501474926253687,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.295968534906588,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.295968534906588,0.000983284169124877,0.000983284169124877
DCDL-0018154,3.3005398920216,red_city_areas_red_zone_liquefaction_black_wearing,0.300539892021596,193,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1458390,"Evans, Malcolm Paul, 1945- :"That's it - I'm out!" ... 23 June 2011",24/06/2011,2011-06,"Evans, Malcolm Paul",Press (Christchurch, N.Z.) (Newspaper),2,"MS 12; P A16; TH 7","In the top frame a man reads a newspaper report that says Govt to buy up red stickered homes and shouts That s it I m out His mate comments that he thought it was his neighbour s house that was munted and that his house was ok In the lower frame the first man says That s right and I don t want to live next door to a politician Context A report released 23 June 2011 has divided quake hit Canterbury into four zones with those in the worst affected residential red zone offered cash to move out The man in the cartoon thinks that the government is buying up the houses so that politicians can live in them","City planning - New Zealand - Canterbury Region (subject_authority) # Emergency management (subject_authority) # Earthquake damage (subject_authority) # Buildings - Earthquake effects (subject_authority)","City planning - New Zealand - Canterbury Region (subject_authority) # Emergency management (subject_authority) # Earthquake damage (subject_authority) # Buildings - Earthquake effects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000599880023995201,0.000599880023995201,0.300539892021596,0.000599880023995201,0.000599880023995201,0.210557888422316,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.180563887222556,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.300539892021596,0.000599880023995201
DCDL-0018157,17.7220956719818,insurance_ami_companies_home_damage_version_company,0.722095671981777,177,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1458396,"Evans, Malcolm Paul, 1945- :No insurance cover. 27 May 2011",28/06/2011,2011-06,"Evans, Malcolm Paul",Timaru herald (Newspaper),1,"MS 8; TH 7","A man whistles happily as he walks along the road but his cheerfulness is shortlived as he is struck three times by lightning and is then flattened by a huge weight representing no insurance cover that drops from above and kills him Context When their policies run out on 30 June Earthquake hit Christchurch and Waimakariri councils are in danger of having no property insurance because as the CEO of Civic Assurance which insures most councils says the company cannot buy reinsurance May also refer to changing insurance regulations after each aftershock","Earthquake insurance claims (subject_authority) # Civic Assurance (name_authority) # Insurance policies (subject_authority) # Insurance (subject_authority)","Earthquake insurance claims (subject_authority) # Insurance policies (subject_authority) # Insurance (subject_authority)","Civic Assurance (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.0387243735763098,0.000759301442672741,0.000759301442672741,0.228549734244495,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.722095671981777
DCDL-0018165,10.6928147659855,move_zone_homes_orange_people_june_made,0.692814765985498,210,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1458417,"Nisbet, Alistair, 1958- :"The wait's over! The land report's due out dear!... DEAR?" 23 June 2011",23/06/2011,2011-06,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),0,"P A16","Two skeletal people sit in armchairs waist deep in silt The man is reading the newspaper and says The wait s over The Land Report s due out dear DEAR He realises that his wife whose bony hand clutches EQC update No 37 is dead Context On Thursday 23 June Prime Minister John Key Canterbury Earthquake Recovery Minister Gerry Brownlee and representatives from engineering consultants Tonkin Taylor announced the first part of the Government s long awaited land report that revealed the fate of up to 5000 quake damaged homes","Buildings - Earthquake effects (subject_authority) # City planning - New Zealand - Canterbury Region (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","Buildings - Earthquake effects (subject_authority) # City planning - New Zealand - Canterbury Region (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.692814765985498,0.000659195781147001,0.132498352010547,0.000659195781147001,0.000659195781147001,0.165458141067897,0.000659195781147001,0.000659195781147001
DCDL-0018168,3.56326148078725,red_city_areas_red_zone_liquefaction_black_wearing,0.563261480787254,125,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1458426,"Nisbet, Alistair, 1958- :"I've got a bad feeling about this new subdivision!" 25 June 2011",25/06/2011,2011-06,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),0,"P A23","Text across the top of the cartoon reads Greener pastures for red zone residents A new subdivision named Quakehaven has streets named Wobble Way Poopong Parade Turd Tce Liquefaction Lane etc One of a couple visiting the new area says I ve got a bad feeling about this new subdivision Context Housing after the Christchurch earthquakes After the first Land Report was delivered on 23rd June people whose houses were in the Red Zone had their properties bought up by the government and now have to move to new subdivisions","City planning - New Zealand - Canterbury Region (subject_authority) # Buildings - Earthquake effects (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","City planning - New Zealand - Canterbury Region (subject_authority) # Buildings - Earthquake effects (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.000937207122774133,0.000937207122774133,0.563261480787254,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.422680412371134,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
DCDL-0018169,17.569803516029,insurance_ami_companies_home_damage_version_company,0.569803516028956,120,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1458431,"Nisbet, Alistair, 1958- :"Woo-hoo! Home sweet home!" 28 June 2011",28/06/2011,2011-06,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),0,"P A12","A rat in a business suit representing insurance companies carries a briefcase labelled Total replacement policies and follows a fellow rat into loop holes that lead into a collapsed building The rat says Woo hoo Home sweet home Context Problems for people whose houses were damaged in the Christchurch earthquakes","Earthquake insurance claims (subject_authority) # Insurance (subject_authority) # Buildings - Earthquake effects (subject_authority) # Insurance companies (subject_authority)","Earthquake insurance claims (subject_authority) # Insurance (subject_authority) # Buildings - Earthquake effects (subject_authority) # Insurance companies (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.156153050672182,0.569803516028956
DCDL-0018184,10.7587343441002,move_zone_homes_orange_people_june_made,0.758734344100198,78,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1458479,"Winter, Mark 1958- :Christchurch recovery package - cash cloud. 24 June 2011",24/06/2011,2011-06,"Winter, Mark",Southland times (Newspaper),0,"ST 6","The cartoon shows Christchurch obscured by ash Text reads Christchurch recovery package and below are the words Cash cloud Context Beginning on the 6th of June the Puyehue Cordon Caulle volcano has been erupting for more than a week disrupting flights On Thursday 23 June the first part of the Government s long awaited land report that revealed the fate of up to 5000 quake damaged homes was announced These homes were in the red zone But 10 500 owners in the orange zone were left in limbo with their properties requiring further assessment","Infrastructure (Economics) - Earthquake effects (subject_authority) # City planning - New Zealand - Canterbury Region (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","Infrastructure (Economics) - Earthquake effects (subject_authority) # City planning - New Zealand - Canterbury Region (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.165458141067897,0.000659195781147001,0.0665787738958471,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.758734344100198,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001
DCDL-0018196,17.9564930784443,insurance_ami_companies_home_damage_version_company,0.956493078444298,176,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1458647,"Winter, Mark 1958- :Quake insurance ami-ss? 29 June 2011",29/06/2011,2011-06,"Winter, Mark",Southland times (Newspaper),0,"ST 10","Text reads quake insurance AMIss A second version reads quake reinsurance AMIss and a third version reads After tomorrow AMI not sure ance Context When their policies run out on 30 June Earthquake hit Christchurch and Waimakariri councils are in danger of having no property insurance There was also a potential problem for home owners when AMI Insurance the largest insurer of homes in Christchurch was threatening insolvency However AMI has announced that it has re insurance cover for earthquakes and other natural disasters from tomorrow 1 July 2011 for the next year","AMI Insurance (name_authority) # Civic Assurance (name_authority) # Insurance policies (subject_authority) # Earthquake insurance claims (subject_authority)","Insurance policies (subject_authority) # Earthquake insurance claims (subject_authority)","AMI Insurance (name_authority) # Civic Assurance (name_authority)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.033618984838497,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.956493078444298
DCDL-0018229,11.5164011246485,rugby_government_damage_cost_billion_auckland_prime,0.516401124648547,187,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1460966,"Winter, Mark 1958- :The earth moved ... and so did the government's infrastructure spending estimate. 5 July 2011",05/07/2011,2011-07,"Winter, Mark",Southland times (Newspaper),0,"ST 4","Text reads The earth moved and so did the government s infrastructure spending estimate Centre cartoon is the text 17 billion set against the backdrop of a seismic graph Context Auckland and Christchurch have been given top priority in the Government s latest national infrastructure plan with more than seven billion dollars of its 17 billion budget going to the two cities","Infrastructure (Economics) - Earthquake effects (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority) # Auckland City (place_authority)","Infrastructure (Economics) - Earthquake effects (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority) # Auckland City (place_authority)","Auckland City (place_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000937207122774133,0.188378631677601,0.000937207122774133,0.000937207122774133,0.141518275538894,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.516401124648547,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0946579194001874,0.000937207122774133
